,Title,Published_at,Date,Time,views,Likes,Comment,Month,Youtuber_Name
175,Podcast With Subham To Understand The Data Science Interview Process In FAANG,2022-05-23T13:18:42Z,5/23/2022,13:18:42Z,88119,923,47,May,KrishNaik
176,Deep Learning Indepth Tutorials In 5 Hours With Krish Naik,2022-05-22T04:32:59Z,5/22/2022,04:32:59Z,85729,2490,158,May,KrishNaik
177,Elasticnet Regression Machine Learning Algorithm Explained In Depth,2022-05-21T14:33:59Z,5/21/2022,14:33:59Z,7261,164,4,May,KrishNaik
178,Amazon Data Science Hiring Process- Part 2,2022-05-20T12:37:36Z,5/20/2022,12:37:36Z,15515,424,52,May,KrishNaik
179,Suprise Call With iNeuron FSDS Students For Live Review-Episode 1,2022-05-18T12:22:25Z,5/18/2022,12:22:25Z,11096,346,39,May,KrishNaik
180,"Finally Got The Github Codespace Access- Deploy, Debug and Test Your App In Cloud In Seconds",2022-05-17T11:54:05Z,5/17/2022,11:54:05Z,7982,514,20,May,KrishNaik
181,Reinforcement Learning Live Example With My Baby 👶👶👶,2022-05-17T04:06:45Z,5/17/2022,04:06:45Z,53027,1468,69,May,KrishNaik
182,6 Months Live Data Analytics Bootcamp With Placement Assistance,2022-05-16T14:48:07Z,5/16/2022,14:48:07Z,35459,917,272,May,KrishNaik
183,Google I/O 2022 Announcements For AI/ML Developer Community|Must Watch Video,2022-05-15T15:17:22Z,5/15/2022,15:17:22Z,13543,508,19,May,KrishNaik
184,How To Crack Data Science Interviews In Amazon| Discussing The Entire Process,2022-05-13T11:10:33Z,5/13/2022,11:10:33Z,37960,1142,62,May,KrishNaik
185,Day 5-Understanding CNN &Impementation| Live Deep Learning Community Session,2022-05-12T14:48:57Z,5/12/2022,14:48:57Z,26971,825,46,May,KrishNaik
186,Best Practises Of Data Science Resume Making,2022-05-11T11:55:23Z,5/11/2022,11:55:23Z,9328,360,32,May,KrishNaik
187,iNeuron 2nd Courseathon Announcement- May 9th-June 9th,2022-05-09T07:16:42Z,5/9/2022,07:16:42Z,6585,190,25,May,KrishNaik
188,Episode 1- Code Cash Show- Initiative To Give Back The Community,2022-05-07T13:04:08Z,5/7/2022,13:04:08Z,6319,237,64,May,KrishNaik
189,Day 4-Practical ANN Impementation| Live Deep Learning Community Session,2022-05-05T16:55:07Z,5/5/2022,16:55:07Z,26126,954,68,May,KrishNaik
190,Pyscript|Run Python In Your HTML,2022-05-05T10:40:54Z,5/5/2022,10:40:54Z,33723,681,50,May,KrishNaik
191,Day 3- Optimizers And ANN Implementation| Live Deep Learning Community Session,2022-05-04T14:37:41Z,5/4/2022,14:37:41Z,20841,991,50,May,KrishNaik
192,"Day 2-Forward Propogation, Loss Functions, Chain Rule Of Derivatives|Deep Learning Live",2022-05-03T15:23:08Z,5/3/2022,15:23:08Z,33492,1322,74,May,KrishNaik
193,Day 2- Live Deep Learning Community Sessions Announcement,2022-05-03T05:49:52Z,5/3/2022,05:49:52Z,3607,91,7,May,KrishNaik
194,Day 1- Live  Deep Learning Community Session,2022-05-02T14:49:46Z,5/2/2022,14:49:46Z,51323,2448,75,May,KrishNaik
195,5 Days Live Deep Learning Community Session Announcement,2022-04-30T12:50:20Z,4/30/2022,12:50:20Z,29024,685,55,Apr,KrishNaik
196,3 Reasons Why Elon Musk Bought Twitter,2022-04-28T11:27:33Z,4/28/2022,11:27:33Z,9563,331,27,Apr,KrishNaik
197,Importance Of POC Projects For Data Science Transition,2022-04-27T10:45:37Z,4/27/2022,10:45:37Z,14659,534,46,Apr,KrishNaik
198,Monte Carlo DropOut Layers In  Deep Learning,2022-04-22T12:30:35Z,4/22/2022,12:30:35Z,6051,155,18,Apr,KrishNaik
199,Machine Learning Projects CheckList,2022-04-21T11:16:03Z,4/21/2022,11:16:03Z,16354,576,29,Apr,KrishNaik
200,Solve This Statistics Interview Question If You Can,2022-04-18T14:56:10Z,4/18/2022,14:56:10Z,8735,336,85,Apr,KrishNaik
201,Look At the Brighter Side- Motivational Story To Keep You Focussed,2022-04-15T13:29:38Z,4/15/2022,13:29:38Z,10231,564,52,Apr,KrishNaik
202,iNeuron And LCO Merger- Gifts Give Away,2022-04-14T10:04:18Z,4/14/2022,10:04:18Z,14280,444,47,Apr,KrishNaik
203,What Is FOMO? Use It As A Weapon,2022-04-11T15:20:01Z,4/11/2022,15:20:01Z,10886,464,29,Apr,KrishNaik
204,Openai DALL.E 2 AI System- Lets Recreate Your Imagination,2022-04-10T10:44:25Z,4/10/2022,10:44:25Z,10723,255,18,Apr,KrishNaik
205,Live Q&A-Ask Anything Related To Data Science,2022-04-09T14:48:49Z,4/9/2022,14:48:49Z,7341,347,10,Apr,KrishNaik
206,Mindset For Learning Data Science,2022-04-08T13:26:15Z,4/8/2022,13:26:15Z,22188,968,68,Apr,KrishNaik
207,Are Software Engineering Jobs Roles More Than Data Science/AI?,2022-04-06T11:47:10Z,4/6/2022,11:47:10Z,11524,334,30,Apr,KrishNaik
208,7 Most In Demand Tech Skills to Learn in 2022,2022-04-04T14:11:24Z,4/4/2022,14:11:24Z,22884,678,52,Apr,KrishNaik
209,Brief Introduction To Knowledge Graph In NLP,2022-04-02T13:53:14Z,4/2/2022,13:53:14Z,13993,290,25,Apr,KrishNaik
210,Live Q&A- Ask Anything Related Data Science,2022-03-31T14:33:51Z,3/31/2022,14:33:51Z,8555,450,21,Mar,KrishNaik
211,Data Science Is A Process And Not Just Model Buidling,2022-03-30T12:54:26Z,3/30/2022,12:54:26Z,8848,379,31,Mar,KrishNaik
212,Sharing My Experience As A TEDx Speaker,2022-03-28T11:50:17Z,3/28/2022,11:50:17Z,3151,147,22,Mar,KrishNaik
213,Steps To Define Key Performance Indicators(KPI's) for Data Analyst,2022-03-24T11:22:22Z,3/24/2022,11:22:22Z,14234,452,15,Mar,KrishNaik
214,Now You Can Earn From @iNeuroniNtelligence,2022-03-23T14:33:23Z,3/23/2022,14:33:23Z,12008,364,26,Mar,KrishNaik
215,4 Evergreen Job Profiles In IT Companies- Part 1,2022-03-23T09:25:31Z,3/23/2022,09:25:31Z,64805,767,65,Mar,KrishNaik
216,3D Prinitng Demo To Create Drone Components🔥🔥🔥🔥🔥,2022-03-21T09:15:47Z,3/21/2022,09:15:47Z,10289,287,19,Mar,KrishNaik
217,Automated Python Generation from the Mito Spreadsheet,2022-03-19T06:22:21Z,3/19/2022,06:22:21Z,10584,230,13,Mar,KrishNaik
218,iNeuron Meet Up With @HiteshChoudharydotcom  27th March 2022,2022-03-17T12:05:43Z,3/17/2022,12:05:43Z,5306,128,10,Mar,KrishNaik
219,Motivational Stories From iNeuron Meet Up,2022-03-14T12:37:49Z,3/14/2022,12:37:49Z,6453,215,19,Mar,KrishNaik
220,Live Podcast On Blockchain With @Telusko,2022-03-12T14:23:29Z,3/12/2022,14:23:29Z,6631,315,16,Mar,KrishNaik
221,"Perform Easy EDA, Feature engineering and Find KPI's With PowerBI",2022-03-10T14:05:54Z,3/10/2022,14:05:54Z,12892,409,54,Mar,KrishNaik
222,PowerBI Vs Tableau| Which One Should You Use,2022-03-09T13:58:15Z,3/9/2022,13:58:15Z,29005,763,88,Mar,KrishNaik
223,Meet Me And iNeuron Team This Sunday(13th  March),2022-03-08T11:17:30Z,3/8/2022,11:17:30Z,3434,97,24,Mar,KrishNaik
224,Time Series Vs Non Time Series Problems- Why Time Series Forecasting Is Difficult?,2022-03-04T14:19:43Z,3/4/2022,14:19:43Z,21234,511,25,Mar,KrishNaik
225,OneNeuron Lifetime Time Access Offer Is Extended till March 31st 2022,2022-03-02T14:09:06Z,3/2/2022,14:09:06Z,6774,163,30,Mar,KrishNaik
226,"Live Day 3- ARIMA,SARIMAX, Fbprophet Session",2022-02-27T14:57:01Z,2/27/2022,14:57:01Z,35786,943,44,Feb,KrishNaik
227,"Live Day 2- TimeSeries,ETS,EWMA,ARIMA,SARIMAX, Fbprophet Session",2022-02-26T14:59:37Z,2/26/2022,14:59:37Z,40576,1115,30,Feb,KrishNaik
228,Live Day 1- Exploratory Data Analysis And Stock Analysis With Time series Data,2022-02-25T14:55:57Z,2/25/2022,14:55:57Z,82342,2795,82,Feb,KrishNaik
229,Announcing Time Series Live Session With Syllabus And Prerequisites,2022-02-24T13:21:20Z,2/24/2022,13:21:20Z,22380,676,68,Feb,KrishNaik
230,Big Announcements !! Live With @HiteshChoudharydotcom,2022-02-23T13:32:23Z,2/23/2022,13:32:23Z,15622,565,21,Feb,KrishNaik
231,My Updated Recording Gears For Video Content Creation,2022-02-22T15:03:09Z,2/22/2022,15:03:09Z,4271,101,15,Feb,KrishNaik
232,Differences Between Microcontroller And Microprocessor-Nvidia Jetson Nano- Ft: Sunny,2022-02-22T06:16:37Z,2/22/2022,06:16:37Z,2993,79,7,Feb,KrishNaik
233,Live Day 4-Live Session On Automated Exploratory Data Analysis,2022-02-21T12:29:11Z,2/21/2022,12:29:11Z,26774,1017,27,Feb,KrishNaik
234,Announcements And Upcoming Live Sessions- Must Watch,2022-02-21T11:40:25Z,2/21/2022,11:40:25Z,9329,354,57,Feb,KrishNaik
235,Happy Birthday Python Programming Language🥳🥳🥳🥳,2022-02-20T08:30:16Z,2/20/2022,08:30:16Z,16412,879,17,Feb,KrishNaik
236,Live Day 3-Live Session On EDA And Feature Engineering- Flight Price Prediction Dataset,2022-02-19T14:50:47Z,2/19/2022,14:50:47Z,37508,1319,59,Feb,KrishNaik
237,Live Day 2-Live Session On EDA And Feature Engineering- Black Friday Dataset,2022-02-18T15:40:13Z,2/18/2022,15:40:13Z,53281,2363,91,Feb,KrishNaik
238,Live Day 1-Live Session On EDA And Feature Engineering- Zomato Dataset,2022-02-17T15:07:06Z,2/17/2022,15:07:06Z,118781,4495,142,Feb,KrishNaik
239,Prerequisites To Attend The Live Session On EDA And Feature Engineering,2022-02-16T13:24:27Z,2/16/2022,13:24:27Z,37605,1102,55,Feb,KrishNaik
240,Announcing Next Community Session 7 Days Live Session From 17th Feb,2022-02-14T12:16:14Z,2/14/2022,12:16:14Z,10451,646,82,Feb,KrishNaik
241,These 2 sentences Can Change Your Life #shorts,2022-02-12T15:09:15Z,2/12/2022,15:09:15Z,42982,2466,58,Feb,KrishNaik
242,Jack Of All Trades Is Not An Insult #shorts,2022-02-11T12:51:49Z,2/11/2022,12:51:49Z,29253,1892,59,Feb,KrishNaik
243,Best Laptops For Data Science In 2022 With Geforce RTX GPU's,2022-02-11T07:01:53Z,2/11/2022,07:01:53Z,64017,879,115,Feb,KrishNaik
244,Interview 1-MySQL Interview Question With Solutions- Solving Queries- Part 2,2022-02-10T05:30:11Z,2/10/2022,05:30:11Z,16232,423,28,Feb,KrishNaik
245,Announcing Kids Tech Oneneuron Platform- Now Kids Can Learn Amazing Tech,2022-02-09T10:22:07Z,2/9/2022,10:22:07Z,2974,61,24,Feb,KrishNaik
246,Announcing Live Classes And Course-A-Thon In One Neuron Platform,2022-02-09T06:45:32Z,2/9/2022,06:45:32Z,7093,239,56,Feb,KrishNaik
247,Interview 1-MySQL Interview Question With Solutions- Part 1,2022-02-09T05:30:12Z,2/9/2022,05:30:12Z,25612,615,21,Feb,KrishNaik
248,"Live Day 7-Discussing SVM,SVR And Xgboost MAchine Learning Algorithms",2022-02-08T15:06:44Z,2/8/2022,15:06:44Z,38278,1502,43,Feb,KrishNaik
249,Definition Of Bias And Variance In Machine Learning- Interview Question,2022-02-08T05:47:36Z,2/8/2022,05:47:36Z,12960,328,33,Feb,KrishNaik
250,"Live Day 6- Discussing KMeans,Hierarchical And DBScan Clustering Algorithms",2022-02-07T14:59:27Z,2/7/2022,14:59:27Z,64101,2017,62,Feb,KrishNaik
251,You Are The One!!,2022-02-06T15:22:11Z,2/6/2022,15:22:11Z,24520,2167,37,Feb,KrishNaik
252,"Live Day 5- Discussing Adaboost,Random forest, Xgboost  Machine Learning Algorithms",2022-02-05T14:50:43Z,2/5/2022,14:50:43Z,60217,2535,54,Feb,KrishNaik
253,Live Day 4- Discussing Decision Tree And Ensemble Machine Learning Algorithms,2022-02-04T14:54:47Z,2/4/2022,14:54:47Z,77230,2997,81,Feb,KrishNaik
254,Live Day 3- Discussing KNN And Naive Baye's Machine Learning Algorithms,2022-02-03T15:44:44Z,2/3/2022,15:44:44Z,85308,3122,108,Feb,KrishNaik
255,"Live Day 2- Discussing Ridge, Lasso And Logistic Regression Machine Learning Algorithms",2022-02-02T16:19:26Z,2/2/2022,16:19:26Z,106490,3905,94,Feb,KrishNaik
256,Live Day 1- Introduction To Machine Learning Algorithms For Data Science,2022-02-01T16:15:50Z,2/1/2022,16:15:50Z,411429,8867,200,Feb,KrishNaik
257,Announcing 7 Days Live Sessions On Machine Learning Algorithms(Feb 1- Feb7th),2022-01-31T08:08:57Z,1/31/2022,08:08:57Z,54933,1601,143,Jan,KrishNaik
258,Earth In 2050,2022-01-30T13:24:38Z,1/30/2022,13:24:38Z,13317,336,39,Jan,KrishNaik
259,How To Calculate P Value In Hypothesis Testing,2022-01-30T03:56:28Z,1/30/2022,03:56:28Z,9357,286,24,Jan,KrishNaik
260,Live Day 7- Summarizing Statistics With Python In Data Science,2022-01-29T14:59:51Z,1/29/2022,14:59:51Z,43825,2059,130,Jan,KrishNaik
261,Tutorial 9- MYSQL Stored Procedures -MySQL Complete Playlist,2022-01-29T04:30:16Z,1/29/2022,04:30:16Z,38930,702,29,Jan,KrishNaik
262,Live Day 6- Advance Statistics With Python In Data Science,2022-01-28T15:11:32Z,1/28/2022,15:11:32Z,57630,2262,87,Jan,KrishNaik
263,Live Day 5- Advance Statistics With Python In Data Science,2022-01-27T15:08:52Z,1/27/2022,15:08:52Z,72073,2700,73,Jan,KrishNaik
264,Tutorial 8- Discussing All Types Of Joins -MySQL Complete Playlist,2022-01-27T04:30:15Z,1/27/2022,04:30:15Z,16032,386,32,Jan,KrishNaik
265,Live Day 4- Advance Statistics With Python In Data Science,2022-01-26T15:10:07Z,1/26/2022,15:10:07Z,101686,3496,105,Jan,KrishNaik
266,Vision Of OneNeuron Platform- How We Are Solving All Your Problems?,2022-01-25T04:42:59Z,1/25/2022,04:42:59Z,8696,323,98,Jan,KrishNaik
267,Live Day 3- Intermediate Statistics With Python In Data Science,2022-01-24T15:10:43Z,1/24/2022,15:10:43Z,108215,4400,92,Jan,KrishNaik
268,Finish Work Faster with Acer Nitro 5 equipped with NVIDIA GeForce RTX 3060,2022-01-23T15:29:35Z,1/23/2022,15:29:35Z,106830,1040,110,Jan,KrishNaik
269,Live Day 2- Basic To Intermediate Statistics,2022-01-23T15:02:08Z,1/23/2022,15:02:08Z,121652,6051,157,Jan,KrishNaik
270,Important Components In A Drone,2022-01-23T04:21:40Z,1/23/2022,04:21:40Z,7707,248,18,Jan,KrishNaik
271,Live Day 1- Introduction To statistics In Data Science,2022-01-22T15:03:55Z,1/22/2022,15:03:55Z,398601,11144,281,Jan,KrishNaik
272,Live Stats For Data ScienceCommunity Sessions Announcement - 7 days Session,2022-01-21T15:04:31Z,1/21/2022,15:04:31Z,11728,668,18,Jan,KrishNaik
273,I Searched Myself In Google And Youtube And The Suggestions Is 😍😍😍😍,2022-01-21T12:44:41Z,1/21/2022,12:44:41Z,8507,266,23,Jan,KrishNaik
274,Decrypting Web 3.0,2022-01-21T12:36:38Z,1/21/2022,12:36:38Z,6978,280,15,Jan,KrishNaik
275,Tutorial 7- Interview Preparation MySql Views-MySQL Complete Playlist,2022-01-20T15:08:45Z,1/20/2022,15:08:45Z,15133,314,30,Jan,KrishNaik
276,We Use Stats Everywhere!!,2022-01-20T12:28:34Z,1/20/2022,12:28:34Z,7410,176,9,Jan,KrishNaik
277,Smartphone Controlled RC Car Using Arduino #shorts,2022-01-19T15:36:06Z,1/19/2022,15:36:06Z,5977,111,17,Jan,KrishNaik
278,iNeuron New Office Tour 2022,2022-01-19T04:10:16Z,1/19/2022,04:10:16Z,40163,1610,91,Jan,KrishNaik
279,Tutorial 6- Indexing In MySQL-MySQL Complete Playlist,2022-01-18T10:55:35Z,1/18/2022,10:55:35Z,20389,317,16,Jan,KrishNaik
280,"Tutorial 5- Primary Key, Foreign Key, Check And Default Constraints-MySQL Complete Playlist",2022-01-17T13:52:26Z,1/17/2022,13:52:26Z,19711,390,26,Jan,KrishNaik
281,"Raspberry Pi Installation, Set Up And Object Detection Application- AI In Hardwares",2022-01-17T09:49:07Z,1/17/2022,09:49:07Z,35460,375,32,Jan,KrishNaik
282,Tutorial 4- SQL Constraints Part1 - My SQL Complete Playlist,2022-01-16T12:35:50Z,1/16/2022,12:35:50Z,23704,418,22,Jan,KrishNaik
283,Designing Drones For Programming,2022-01-16T11:04:44Z,1/16/2022,11:04:44Z,27283,882,22,Jan,KrishNaik
284,AI In Hardware,2022-01-16T04:30:14Z,1/16/2022,04:30:14Z,230510,1130,47,Jan,KrishNaik
285,My 5 Developer And Entrepreneur Goals In 2022,2022-01-15T11:48:53Z,1/15/2022,11:48:53Z,5121,183,39,Jan,KrishNaik
286,Live Q&A Upcoming Courses In OneNeuron- Ask Anything,2022-01-14T14:31:37Z,1/14/2022,14:31:37Z,9571,449,56,Jan,KrishNaik
287,Road From 0-500K Subscribers-Special Video,2022-01-14T08:50:24Z,1/14/2022,08:50:24Z,3013,171,37,Jan,KrishNaik
288,"Covariance,Pearson Correlation And Spearman Correlation Coefficient With Real World Examples",2022-01-13T12:52:09Z,1/13/2022,12:52:09Z,10769,258,25,Jan,KrishNaik
289,All The Job Offers That I Had In My Career,2022-01-13T04:21:27Z,1/13/2022,04:21:27Z,18211,612,54,Jan,KrishNaik
290,"Tutorial 3-MYSQL NULL Values, UPDATE,DELETE,ALTER Query-Complete MySQL Tutorial",2022-01-12T14:06:33Z,1/12/2022,14:06:33Z,27479,642,38,Jan,KrishNaik
291,Complete Roadmap For Becoming A Blockchain Developer In 2022,2022-01-11T14:35:29Z,1/11/2022,14:35:29Z,447025,2129,88,Jan,KrishNaik
292,Tutorial 2-Create and Drop Database and Table-Complete MySQL Tutorial-,2022-01-10T12:28:04Z,1/10/2022,12:28:04Z,48688,1140,97,Jan,KrishNaik
293,Experience Metaverse With These Platforms- What Is Metaverse?-Blockchain,2022-01-09T10:47:10Z,1/9/2022,10:47:10Z,8629,263,39,Jan,KrishNaik
294,What Recruiters Are Looking From Freshers And College Students For Jobs?,2022-01-08T13:57:16Z,1/8/2022,13:57:16Z,13741,666,41,Jan,KrishNaik
295,Updated Skills For Data Science Based On Experience In 2022,2022-01-07T13:55:58Z,1/7/2022,13:55:58Z,35743,1415,55,Jan,KrishNaik
296,RoadMap With Minimal Skills To Become Data Analyst In 2022,2022-01-06T13:58:55Z,1/6/2022,13:58:55Z,419166,7799,800,Jan,KrishNaik
297,@GitHub Sent Me This Gift- Github Star Awards⭐⭐⭐⭐,2022-01-05T12:34:14Z,1/5/2022,12:34:14Z,10431,416,53,Jan,KrishNaik
298,Learning Data Science In 2022- Step By Step Plan,2022-01-04T13:39:01Z,1/4/2022,13:39:01Z,450344,7009,212,Jan,KrishNaik
299,Technology That Can Create An Impact In 2022,2022-01-02T14:55:13Z,1/2/2022,14:55:13Z,16907,599,71,Jan,KrishNaik
300,My YouTube Channel 2021 Rewind,2021-12-31T09:38:51Z,12/31/2021,09:38:51Z,6967,241,16,Dec,KrishNaik
301,Learn How to Set Up Goals Like A Pro In 2022,2021-12-30T11:10:21Z,12/30/2021,11:10:21Z,9457,475,23,Dec,KrishNaik
302,How Much Did I Earn From YouTube In 2021,2021-12-29T12:03:22Z,12/29/2021,12:03:22Z,27697,1274,135,Dec,KrishNaik
303,Why Everybody Should Code In 2022,2021-12-28T09:59:26Z,12/28/2021,09:59:26Z,13144,609,54,Dec,KrishNaik
304,Planning To Change My Profession- From Data Scientist to Tik Tok Star #shorts,2021-12-23T12:59:19Z,12/23/2021,12:59:19Z,61290,1655,237,Dec,KrishNaik
305,iNeuron Projectathon 2021 Winner Announcement- Prize Money 2 Lakhs Rs INR,2021-12-23T05:38:39Z,12/23/2021,05:38:39Z,9493,209,19,Dec,KrishNaik
306,What Is Smart Contract In Ethereum Blockchain?,2021-12-22T05:07:02Z,12/22/2021,05:07:02Z,10353,276,18,Dec,KrishNaik
307,What is Web 3.0?,2021-12-21T05:06:29Z,12/21/2021,05:06:29Z,23296,711,39,Dec,KrishNaik
308,What Is NFT In Blockchain?,2021-12-20T04:30:15Z,12/20/2021,04:30:15Z,13028,370,30,Dec,KrishNaik
309,Live Q&A One Neuron Platform- Ask Anything,2021-12-19T15:31:03Z,12/19/2021,15:31:03Z,9110,518,57,Dec,KrishNaik
310,Does OneNeuron Include Full Stack Data Scientist Course?,2021-12-19T03:52:59Z,12/19/2021,03:52:59Z,30750,759,124,Dec,KrishNaik
311,My Speech-OneNeuron OTT Platform Launch,2021-12-18T05:51:56Z,12/18/2021,05:51:56Z,21967,584,57,Dec,KrishNaik
312,Roles And Responsibilities Of Devops Engineer- Highest Paid Salary,2021-12-17T11:43:39Z,12/17/2021,11:43:39Z,14614,406,42,Dec,KrishNaik
313,Lifetime Subscription Offer Of OneNeuron Platform Till Jan-15-2022,2021-12-15T03:43:19Z,12/15/2021,03:43:19Z,32323,1117,253,Dec,KrishNaik
314,LIVE One Neuron OTT Platform Launch Event,2021-12-11T08:43:37Z,12/11/2021,08:43:37Z,18406,508,19,Dec,KrishNaik
315,OTT Platform For Education OneNeuron- Education As A Service,2021-12-11T05:45:21Z,12/11/2021,05:45:21Z,734811,961,114,Dec,KrishNaik
316,Roles And Responsibilities Of An AI Engineer,2021-12-07T13:30:14Z,12/7/2021,13:30:14Z,14893,513,35,Dec,KrishNaik
317,Tutorial on Automated Machine Learning using MLBox,2021-12-05T15:12:41Z,12/5/2021,15:12:41Z,18242,539,19,Dec,KrishNaik
318,Companies That Has Regular Job Openings For Data Science,2021-12-03T12:28:23Z,12/3/2021,12:28:23Z,29224,1209,65,Dec,KrishNaik
319,Face Matching Application Using Deep Learning End to End Implementation,2021-12-02T13:20:38Z,12/2/2021,13:20:38Z,21783,780,36,Dec,KrishNaik
320,3 Ways To Efficiently Increase Your Salary In Data Science Job Switch,2021-12-01T12:57:02Z,12/1/2021,12:57:02Z,9974,442,31,Dec,KrishNaik
321,iNeuron Full Stack Data Science Course With Job Guarantee,2021-11-25T04:13:02Z,11/25/2021,04:13:02Z,22738,493,164,Nov,KrishNaik
322,The Best Book For Learning & Get Your Basics Strong In Data Science,2021-11-23T06:11:52Z,11/23/2021,06:11:52Z,43108,1433,132,Nov,KrishNaik
323,This Is The Perfect Resume For Data Science Role,2021-11-21T12:57:14Z,11/21/2021,12:57:14Z,86022,2100,73,Nov,KrishNaik
324,Skills Based On Experience For Data Science Roles,2021-11-20T12:25:17Z,11/20/2021,12:25:17Z,20605,598,27,Nov,KrishNaik
325,Day 3- Final Results Announcement- KIET Hackathon,2021-11-19T12:22:04Z,11/19/2021,12:22:04Z,8482,223,24,Nov,KrishNaik
326,Day 2- 24 Hours Hackathon Competition Vlog At KIET,2021-11-18T10:24:40Z,11/18/2021,10:24:40Z,9428,267,14,Nov,KrishNaik
327,Day 1-AI and Machine Learning Hackathon Workshop For KIET,2021-11-16T15:47:21Z,11/16/2021,15:47:21Z,18510,507,30,Nov,KrishNaik
328,Trailer- Ineuron First College 24 hours Hackathon 2021 At KIET Kakinada,2021-11-15T04:30:12Z,11/15/2021,04:30:12Z,14681,462,26,Nov,KrishNaik
329,Is This An Efficient Way To Handle 90 Days Notice Period?,2021-11-08T05:12:51Z,11/8/2021,05:12:51Z,12491,339,49,Nov,KrishNaik
330,Sunday Live Resume Review Session,2021-11-07T15:53:16Z,11/7/2021,15:53:16Z,8477,433,11,Nov,KrishNaik
331,Live Resume Reviews Session Announcent,2021-11-07T08:30:00Z,11/7/2021,08:30:00Z,8581,344,6,Nov,KrishNaik
332,Create Your Custom Dataset Using Faker Library,2021-11-07T04:49:16Z,11/7/2021,04:49:16Z,8185,235,11,Nov,KrishNaik
333,INEURON DIWALI CELEBRATION VIDEO,2021-11-06T08:53:25Z,11/6/2021,08:53:25Z,16663,536,43,Nov,KrishNaik
334,Suggest Me Some Ideas Give Aways,2021-11-04T06:36:25Z,11/4/2021,06:36:25Z,3036,142,63,Nov,KrishNaik
335,Python – Different Ways To Import Module From Different Directory,2021-11-03T07:21:57Z,11/3/2021,07:21:57Z,30847,450,41,Nov,KrishNaik
336,"Tutorial 3- What is Blockchain Technology, and How Does It Work?",2021-11-02T11:30:13Z,11/2/2021,11:30:13Z,5478,187,30,Nov,KrishNaik
337,Last Moment Interview Preparation In Data Science,2021-11-02T04:30:14Z,11/2/2021,04:30:14Z,7823,397,11,Nov,KrishNaik
338,Why Sample Variance is Divided by n-1,2021-11-01T10:40:20Z,11/1/2021,10:40:20Z,23685,803,52,Nov,KrishNaik
339,Reasons Why Your Resume May Not Get Selected?,2021-11-01T04:30:13Z,11/1/2021,04:30:13Z,25605,741,22,Nov,KrishNaik
